booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-008722,  Kristy Marsh  ,mark65@yahoo.com,1047,NYC,2023-08-21,2023-09-18,28,459.74,12872.720000000001,,-1,False
BKG-007556,  Daisy Washington  ,veronicacunningham@knight.com,1094,SF,2023-06-09,02-01-2025,603,265.87,160319.61000000002,PENDING,,False
BKG-007997,CODY ROBINSON,jonathanhill@andrews.com,1085,nyc,2024-02-07,2024-08-11,186,407.19,75737.34,Paid,5,No
BKG-008379,randy wright,jennifer94@gmail.com,1068,San Fran,2025-02-17,2025-04-01,43,490.75,21102.25,N/A,3,False
BKG-003325,MICHELE BALLARD,francodiana@hotmail.com,1032,NYC,2023-11-16,2025-05-19,550,96.62,53141.0,paid,,False
BKG-005803,  Stacy Mahoney  ,rodney39@brown.com,1005,los angeles,2023-09-03,2024-02-18,168,375.83,63139.439999999995,pending,3,FALSE
BKG-004316,kaylee casey,mccoyelizabeth@gmail.com,1046,LA,2024-09-19,2025-04-01,194,421.45,81761.3,PENDING,4,1
BKG-019638,  Lisa Davis  ,amandawilson@hernandez-huynh.com,1023,San Francisco,2023-04-27,2024-09-30,522,97.05,50660.1,N/A,N/A,True
BKG-008968,  Jeffrey Rojas  ,hannah80@gmail.com,1039,San Francisco,2025-02-17,2025-03-26,37,228.12,8440.44,PENDING,N/A,FALSE
BKG-014346,  Judy Hansen  ,christopher98@mccall.com,1081,los angeles,2025-01-31,2025-02-09,9,N/A,error,Paid,-1,FALSE
BKG-004682,,mbishop@gmail.com,1012,San Francisco,2024-01-04,2025-02-11,404,99.89,40355.56,Paid,N/A,1
BKG-010613,STACEY GRIMES,floresbrittany@cunningham.com,1092,San Francisco,2024-10-29,2024-11-19,21,401.36,8428.56,,3,TRUE
BKG-003360,  Tonya Cowan  ,hdavis@fox.net,1072,Los Angeles,2025-03-28,2025-05-03,36,77.16,2777.7599999999998,Unpaid,,Yes
BKG-013942,Christina Wilson,,1080,NYC,12/01/2024,2024-01-31,19,322.48,6127.120000000001,Unpaid,N/A,No
BKG-007202,amanda horton,kristen49@hotmail.com,1095,New York,2024-01-03,2023-06-03,-214,free,error,,6,True
BKG-004764,Stephen Rodriguez,rbrown@miller.com,1027,New York,2023-11-22,2025-03-20,484,409.13,198018.91999999998,N/A,6,No
BKG-016397,,yatescarrie@yahoo.com,1025,los angeles,2024-08-04,2024-08-19,15,,error,paid,5,False
BKG-006014,STACEY MONROE,vegagregory@yahoo.com,1046,SF,2024-08-17,09-10-2024,24,175.61,4214.64,PENDING,N/A,False
BKG-018899,LESLIE MCBRIDE,johnsonemily@moses.info,1057,NYC,2024-04-12,2025-04-16,369,420.36,155112.84,Unpaid,-1,True
BKG-012314,  Douglas Shepard  ,williampeterson@anderson-ponce.info,1039,nyc,2024-12-19,2024-12-19,0,414.16,0.0,,5,1
BKG-000824,john cook,caldwellfelicia@rivera.com,1066,San Fran,2024-11-19,2025-04-19,151,477.35,72079.85,Unpaid,-1,FALSE
BKG-012272,Linda Hernandez,lanetony@yahoo.com,1051,nyc,2025-02-28,2025-03-15,15,349.79,5246.85,Paid,,False
BKG-016132,alan long,mcdonaldjessica@yahoo.com,1040,new york,2024-05-10,2024-11-09,183,483.07,88401.81,N/A,1,True
BKG-013924,,vbrown@gmail.com,1075,nyc,2024-03-24,2025-01-31,313,417.38,130639.94,paid,N/A,1
BKG-001612,robert mcintosh,nward@gomez-diaz.biz,1014,SF,2023-08-23,2024-01-29,159,72.29,11494.11,PENDING,,False
BKG-019464,TIMOTHY MURPHY,dmcpherson@yahoo.com,1003,los angeles,2024-05-28,2024-10-11,136,437.86,59548.96,Unpaid,,n
BKG-016889,justin wells,michaelbooth@yahoo.com,1061,Los Angeles,2023-10-28,2024-08-31,308,464.97,143210.76,PENDING,3,1
BKG-014958,Allison Anderson,brandonpeterson@gmail.com,1001,los angeles,2023-07-30,2024-02-28,213,129.1,27498.3,Unpaid,1,FALSE
BKG-009684,ANTHONY OWENS,sandra90@gmail.com,1057,NYC,2024-10-19,2025-04-20,183,75.26,13772.580000000002,,5,y
BKG-001451,JESSICA CHANG,nancycharles@stephens.biz,1012,new york,2023-05-14,2024-01-31,seven,222.16,error,N/A,,Yes
BKG-004876,thomas duncan,tabithanavarro@gmail.com,1000,SF,2025-01-28,2025-05-09,101,412.22,41634.22,PENDING,,Yes
BKG-001513,Douglas Santos,luis20@haynes.com,1041,SF,2023-11-01,2023-12-16,45,53.98,2429.1,N/A,6,False
BKG-002675,,ksmith@yahoo.com,1092,los angeles,2025-01-16,2025-01-19,3,,error,N/A,-1,y
BKG-009698,stacey williams,tricia11@hotmail.com,1005,Los Angeles,2024-12-13,2025-01-18,36,222.16,7997.76,,,No
BKG-006608,mary smith,dcaldwell@yahoo.com,1061,new york,2024-01-31,2024-03-21,50,262.46,13122.999999999998,Paid,6,TRUE
BKG-005089,lisa phillips,bryan12@hess.com,1043,Los Angeles,2024-01-27,2024-07-01,156,411.52,64197.119999999995,pending,-1,TRUE
BKG-009711,,nsparks@gmail.com,1040,Los Angeles,2024-12-11,2025-05-02,142,free,error,,N/A,Yes
BKG-017594,  Richard Miller II  ,smithblake@jackson.com,1089,new york,2023-10-09,2025-03-06,514,151.03,77629.42,paid,6,TRUE
BKG-008713,alexander aguirre,bjones@lane.com,1100,los angeles,2023-07-08,2024-09-15,435,357.52,155521.19999999998,paid,6,True
BKG-012800,Jonathan Johnson,kho@hotmail.com,1011,los angeles,2024-07-14,2025-02-24,225,53.42,12019.5,N/A,N/A,0
BKG-002256,,payneelizabeth@torres.biz,1084,San Fran,2024-12-28,2024-12-25,seven,324.64,error,,,y
BKG-001744,patty moyer,sonya64@hotmail.com,1076,NYC,2023-07-23,2024-10-27,462,258.8,119565.6,Unpaid,N/A,FALSE
BKG-002019,BRENT MEDINA,cooperlauren@gmail.com,1029,LA,2023-09-13,2025-02-05,511,106.48,54411.28,pending,1,False
BKG-004862,MATTHEW MILLER,kendracarter@gmail.com,1047,LA,2024-07-02,2025-05-19,321,N/A,error,PENDING,,Yes
BKG-000811,john baker,trobinson@robertson.org,1016,San Francisco,2025-02-08,2025-05-13,94,397.39,37354.659999999996,pending,6,FALSE
BKG-000868,,vgonzalez@gmail.com,1056,new york,2023-12-24,2024-09-14,265,193.64,51314.6,PENDING,,TRUE
BKG-016026,Lonnie Rocha,qhart@arroyo.biz,1069,San Francisco,2025-04-19,2025-05-17,28,240.22,6726.16,,4,True
BKG-018470,  Michael Mccall  ,mariagonzalez@gmail.com,1019,los angeles,2023-07-04,2025-03-15,620,231.09,143275.8,Unpaid,6,n
BKG-019385,timothy oliver,christinaarnold@gmail.com,1005,new york,2024-08-06,05-11-2025,278,447.49,124402.22,paid,-1,FALSE
BKG-017476,alejandro coleman,jason38@gmail.com,1022,NYC,04/12/2023,2024-09-30,301,179.06,53897.06,,,n
BKG-003280,Kelly Lopez,debrawinters@orozco.net,1054,Los Angeles,2023-05-23,2023-12-31,222,369.42,82011.24,,6,1
BKG-019886,benjamin green,mckenzie87@yahoo.com,1041,New York,2025-03-16,2025-03-28,,353.61,error,paid,N/A,FALSE
BKG-013535,carolyn bell,ashleyjones@gmail.com,1100,los angeles,2024-01-28,2024-12-20,327,84.86,27749.22,N/A,,FALSE
BKG-008785,,shane19@hotmail.com,1008,los angeles,2024-04-30,2024-08-19,111,257.79,28614.690000000002,paid,N/A,y
BKG-013257,RANDY FLORES,lynnwalker@gmail.com,1086,los angeles,2023-09-01,2023-11-10,70,181.13,12679.1,,-1,1
BKG-008596,  Melanie Williams  ,,1092,New York,2023-09-02,2024-04-18,229,127.07,29099.03,Unpaid,6,TRUE
BKG-018025,DEANNA FIGUEROA,melendezmichael@yoder-peters.net,1009,los angeles,2023-11-15,2025-03-26,497,378.61,188169.17,Unpaid,,n
BKG-011743,Jessica Peterson,colegina@hotmail.com,1041,San Francisco,2024-03-30,2024-07-04,96,222.41,21351.36,pending,-1,y
BKG-012767,,jpadilla@romero.net,1026,los angeles,2025-03-20,2025-03-18,-2,345.27,-690.54,Paid,,n
BKG-016240,jeffrey hunt,travisreid@hill-collins.biz,1064,nyc,2025-04-20,2025-05-07,17,241.27,4101.59,N/A,N/A,True
BKG-003524,patricia johnson md,jennifernorris@gmail.com,1057,SF,2024-03-01,2024-12-02,276,109.84,30315.84,Unpaid,5,1
BKG-009210,Julie Taylor,tiffany55@gmail.com,1003,San Francisco,2024-05-20,2024-12-06,200,116.62,23324.0,Paid,-1,n
BKG-013347,,stephaniewatts@gmail.com,1003,SF,2024-12-05,2025-04-12,128,269.87,34543.36,,N/A,FALSE
BKG-005420,,wilsonangela@berry.com,1030,SF,2023-06-18,2023-07-03,15,313.22,4698.3,Unpaid,-1,No
BKG-006724,,valentinewilliam@hotmail.com,1081,LA,31/01/2024,2024-12-07,311,405.38,126073.18,paid,6,0
BKG-005079,nancy arnold,,1094,new york,2025-02-12,2025-05-13,90,278.26,25043.399999999998,Paid,6,No
BKG-011478,Todd Andrews,dcastillo@hotmail.com,1071,Los Angeles,2023-12-15,2024-04-09,116,372.15,43169.399999999994,Paid,,1
BKG-002558,  Courtney Mack  ,dakota45@yahoo.com,1062,New York,2024-08-05,2025-03-06,213,498.28,106133.64,PENDING,N/A,Yes
BKG-012564,BRIAN BARNES,oberger@molina.com,1061,San Francisco,2023-04-26,2024-06-13,414,375.74,155556.36000000002,,6,Yes
BKG-011766,  Julian Patton  ,scrawford@mitchell.com,1061,Los Angeles,2024-07-30,2024-10-04,66,,error,Unpaid,N/A,1
BKG-012506,ANGELA KENNEDY,gomezmegan@taylor.org,1097,nyc,2024-03-30,2024-10-29,213,258.19,54994.47,PENDING,,False
BKG-009553,nicole green,tracy49@marquez.com,1082,San Francisco,2024-04-14,2025-03-12,332,353.57,117385.23999999999,pending,6,FALSE
BKG-017821,lauren wright,trujillokimberly@cole.com,1020,LA,2024-10-03,03-04-2025,152,454.6,69099.2,,,True
BKG-011462,james holland,keyalexander@figueroa-keller.net,1042,NYC,2023-09-05,2024-07-16,315,472.66,148887.9,Unpaid,-1,0
BKG-015793,Megan Horton,glorianorton@gmail.com,1039,NYC,2025-02-17,2025-04-06,48,313.71,15058.079999999998,,,Yes
BKG-017704,nicholas morales,tylervasquez@gmail.com,1076,new york,2024-06-07,2024-10-28,143,398.49,56984.07,Unpaid,6,TRUE
BKG-007319,Stephen Velez,whitesusan@taylor.biz,1084,San Francisco,2024-11-23,2025-01-02,40,245.71,9828.4,Paid,-1,FALSE
BKG-018393,,,1097,LA,2023-06-07,2023-06-22,-1,378.37,-378.37,pending,6,Yes
BKG-005294,BRUCE ALEXANDER,mason67@le.com,1001,Los Angeles,2024-09-04,2024-11-02,59,66.76,3938.84,,,y
BKG-004473,julia brown,mitchelllowe@james-delacruz.net,1029,new york,2023-04-28,2024-02-15,293,357.93,104873.49,paid,,No
BKG-011453,,nthomas@yahoo.com,1054,Los Angeles,2023-10-16,2024-01-23,99,115.89,11473.11,N/A,2,TRUE
BKG-013340,GREGORY WALKER,thendrix@pearson-brown.biz,1048,los angeles,2024-02-04,2024-10-25,,442.88,error,Paid,N/A,1
BKG-010126,eddie buckley,kristinaday@hotmail.com,1043,LA,2024-01-03,2024-11-14,316,481.72,152223.52000000002,Paid,N/A,TRUE
BKG-016372,gary thompson,autumnproctor@williams.com,1028,New York,2024-09-19,2024-11-27,69,203.01,14007.689999999999,PENDING,,No
BKG-000138,Erica Miller,sean62@hotmail.com,1017,New York,2024-03-31,2024-12-29,273,343.8,93857.40000000001,PENDING,,1
BKG-011429,Nicole Greer,seanromero@patton.com,1097,los angeles,2024-02-22,2024-02-23,1,346.21,346.21,Unpaid,,0
BKG-002016,JASON GONZALEZ,bevans@velez.biz,1029,SF,2024-05-04,2024-05-20,16,145.41,2326.56,paid,N/A,TRUE
BKG-010838,  Matthew Orr  ,trandiana@baird.com,1039,NYC,2023-06-30,2024-05-17,322,,error,Paid,,True
BKG-018488,Angela Davis,welchbradley@holmes.com,1000,Los Angeles,2025-04-10,2025-04-13,3,278.82,836.46,Paid,N/A,Yes
BKG-003605,Theodore Rice,,1098,LA,2024-11-18,2024-12-02,,440.44,error,N/A,4,FALSE
BKG-015289,,dsanchez@hotmail.com,1000,SF,2025-02-01,2025-03-16,43,370.94,15950.42,Paid,,False
BKG-013344,Adrian Lucero,patelmegan@hotmail.com,1091,new york,2024-03-18,2025-01-20,308,327.04,100728.32,N/A,-1,y
BKG-004604,dawn kelly,,1078,San Francisco,2023-12-13,2025-02-01,416,345.55,143748.80000000002,N/A,N/A,1
BKG-006147,WILLIAM PARKER,john70@hotmail.com,1013,Los Angeles,2023-08-18,2024-02-03,169,227.76,38491.439999999995,PENDING,6,TRUE
BKG-018292,JUAN LOVE,,1015,new york,2024-07-15,2024-09-29,76,168.3,12790.800000000001,paid,4,True
BKG-016796,  Isaiah Little  ,,1086,los angeles,2024-02-16,01-02-2025,321,154.23,49507.829999999994,pending,6,0
BKG-017964,  James Carter  ,richardsonnancy@yahoo.com,1034,San Francisco,2025-01-02,2025-04-03,91,342.14,31134.739999999998,PENDING,,y
BKG-010429,SHARI MUNOZ,amartinez@knight-davis.com,1009,new york,18/01/2024,2025-05-05,473,102.1,48293.299999999996,,N/A,No
BKG-000131,,carlos88@hartman.info,1002,LA,2023-05-25,2024-09-29,493,188.46,92910.78,,-1,False
BKG-011543,Eugene Wilson,james49@smith-hinton.com,1059,NYC,2024-12-20,2025-03-05,75,130.6,9795.0,Paid,6,TRUE
BKG-004643,BENJAMIN MONTGOMERY MD,qday@yahoo.com,1023,San Francisco,2025-03-23,2025-04-25,33,317.11,10464.630000000001,Paid,6,False
BKG-010823,  David Morse  ,pauljames@garcia.com,1051,LA,12/04/2025,2025-04-20,8,450.89,3607.12,,-1,False
BKG-000497,MARY CHAVEZ,cgilbert@gmail.com,1040,New York,2023-09-28,2025-03-10,529,176.45,93342.04999999999,PENDING,N/A,n
BKG-018408,  John Carroll  ,danielhernandez@yahoo.com,1066,los angeles,2024-04-05,2024-04-18,13,482.67,6274.71,paid,-1,No
BKG-004826,Joel Kidd,williamsdenise@gmail.com,1013,los angeles,2023-05-06,2025-03-25,689,482.33,332325.37,PENDING,N/A,No
BKG-006174,ELIJAH SPENCER,haleygardner@davis.com,1042,San Fran,2023-05-20,2024-03-22,307,399.88,122763.16,paid,N/A,TRUE
BKG-012892,  Michael Curtis  ,mariasimmons@williams-thompson.com,1060,LA,2023-09-28,2024-08-29,336,148.9,50030.4,,6,1
BKG-004941,Jesse Stephens,jessewolf@yahoo.com,1043,San Francisco,2024-02-29,2024-10-15,229,264.97,60678.130000000005,,3,Yes
BKG-015610,,alexanderyvonne@gmail.com,1013,San Francisco,2024-01-05,2024-12-23,353,493.45,174187.85,Unpaid,,False
BKG-014898,Brian Collins,ooliver@yahoo.com,1094,San Fran,2024-11-13,2024-11-22,9,366.61,3299.4900000000002,,-1,False
BKG-006324,Jordan Garcia,bking@atkinson-wright.com,1012,Los Angeles,2023-08-05,2024-11-11,464,328.75,152540.0,PENDING,N/A,1
BKG-002283,RACHEL HOFFMAN,diana62@collier-lewis.biz,1049,San Francisco,2025-01-25,2025-03-24,58,387.53,22476.739999999998,Unpaid,1,False
BKG-018337,DANIEL ROSALES,nicole83@ayala-escobar.com,1020,los angeles,2023-05-06,2024-02-07,277,121.98,33788.46,,6,True
BKG-010004,  Austin Craig  ,kingbrittany@yahoo.com,1012,SF,2023-11-28,2024-10-30,337,287.67,96944.79000000001,PENDING,5,y
BKG-019774,  David Chavez  ,dwashington@peters.org,1094,NYC,2025-04-03,05-03-2025,30,427.71,12831.3,pending,N/A,False
BKG-018326,Brian Lewis,michaeljonathan@gmail.com,1031,San Fran,2024-08-26,2024-11-28,94,55.21,5189.74,N/A,-1,No
BKG-013372,  Mary Berry  ,justinyang@hotmail.com,1009,new york,2023-05-04,2025-03-27,693,281.78,195273.53999999998,Unpaid,6,1
BKG-010958,Jennifer Burch,ngardner@pope.info,1000,San Fran,2024-06-01,2024-12-05,187,212.35,39709.45,Unpaid,3,No
BKG-016600,  Rebecca Walton  ,maria98@gallegos.com,1011,nyc,2023-12-04,2024-03-27,114,440.42,50207.880000000005,paid,6,FALSE
BKG-007541,TAYLOR MCINTYRE,foxmartin@yahoo.com,1069,New York,2023-11-09,2025-02-21,470,80.32,37750.399999999994,pending,5,FALSE
BKG-000763,,jonathanguzman@hotmail.com,1010,nyc,2025-02-03,2025-03-06,31,187.22,5803.82,Paid,,Yes
BKG-010607,KRISTINA JONES,shawnfernandez@osborne.net,1034,Los Angeles,2025-03-28,2025-04-22,25,308.0,7700.0,paid,6,n
BKG-005924,SUSAN BURCH,stanleynicholas@henson-duran.com,1023,San Francisco,2024-01-10,2024-03-22,72,157.86,11365.920000000002,N/A,1,0
BKG-011727,MICHELLE SANCHEZ,waltersmichelle@hotmail.com,1009,nyc,2024-08-12,2025-03-12,212,316.56,67110.72,,-1,FALSE
BKG-000830,Leslie Smith,kevin34@hotmail.com,1098,NYC,2023-11-16,2025-01-17,428,50.38,21562.64,Unpaid,N/A,No
BKG-005066,,moyerluis@russell.com,1023,New York,2024-02-27,2025-01-23,331,72.6,24030.6,Unpaid,N/A,True
BKG-006840,  Ricky Aguirre  ,anne34@adams-salazar.info,1018,SF,2023-08-08,2024-09-25,414,369.68,153047.52,PENDING,N/A,True
BKG-007594,todd wright,stephanie90@pierce.com,1023,SF,04/05/2023,2023-09-04,123,293.18,36061.14,PENDING,3,True
BKG-018756,JAMES JOSEPH MD,cannonkristen@yahoo.com,1008,San Fran,2024-03-31,2025-05-19,414,417.73,172940.22,pending,2,No
BKG-002769,Bailey Parker,nataliejones@lawson.com,1085,LA,2024-01-12,10-01-2024,263,361.72,95132.36,Unpaid,N/A,y
BKG-000831,  Danny Ferguson  ,bowmansheri@yahoo.com,1031,NYC,2025-04-11,2025-04-17,6,264.8,1588.8000000000002,PENDING,6,FALSE
BKG-001953,jasmine scott,michaelcarter@wood.com,1062,San Francisco,2024-03-11,2025-05-19,434,190.67,82750.78,PENDING,2,0
BKG-014710,Jill Harper,morganrobert@cobb-hernandez.com,1013,San Francisco,2023-10-29,2024-02-10,104,178.2,18532.8,,4,n
BKG-019027,loretta wilson,carrie90@hotmail.com,1028,los angeles,2023-05-07,2024-01-02,240,364.7,87528.0,pending,6,n
BKG-017681,SCOTT SOLOMON,brianlong@pennington.com,1056,new york,2024-04-04,2025-01-19,290,393.51,114117.9,paid,N/A,No
BKG-011167,Amber Rojas,vferguson@thompson.com,1041,New York,2025-03-03,05-08-2025,66,338.35,22331.100000000002,Unpaid,-1,FALSE
BKG-008507,GARY SULLIVAN,powersdonna@johnson.com,1047,new york,2025-03-27,2025-05-13,47,146.68,6893.96,paid,-1,n
BKG-004120,George Martin,lisa67@johnson.com,1017,New York,2024-07-11,2025-04-11,274,368.01,100834.73999999999,,,False
BKG-015556,carol king,petersaustin@hotmail.com,1092,los angeles,2024-04-08,2024-09-05,150,491.43,73714.5,,-1,No
BKG-009367,  Gina Olson  ,tracy79@anderson-johnson.info,1055,new york,2024-08-17,2024-12-25,130,498.16,64760.8,pending,6,False
BKG-009086,Daniel Lopez,julie23@hotmail.com,1034,new york,2023-10-26,2025-04-09,531,144.48,76718.87999999999,paid,,True
BKG-019612,Lauren Davis,srodriguez@hotmail.com,1097,San Fran,2024-11-08,2024-11-21,13,389.36,5061.68,PENDING,N/A,True
BKG-004908,,,1057,LA,2025-02-18,2025-03-07,17,253.15,4303.55,Unpaid,6,y
BKG-000605,  Madison Singleton  ,debbie49@gmail.com,1000,NYC,2024-09-03,2024-03-02,-185,363.34,-67217.9,N/A,6,TRUE
BKG-000015,,esanchez@lee-davis.biz,1083,San Francisco,2024-01-22,2024-12-16,329,431.91,142098.39,PENDING,,True
BKG-012011,stephen edwards,cassandralawrence@yahoo.com,1033,LA,22/03/2024,2024-10-29,221,192.78,42604.38,N/A,6,1
BKG-006412,mark wilson,ocampbell@york-smith.com,1006,new york,2024-01-20,2025-05-12,478,85.35,40797.299999999996,Paid,N/A,False
BKG-005766,  Ricardo Parks  ,julie98@gmail.com,1085,San Fran,2023-04-27,2025-03-08,681,337.26,229674.06,N/A,6,FALSE
BKG-003049,gregory mcclure,brittneywashington@yahoo.com,1020,LA,2024-11-26,2025-04-15,140,55.41,7757.4,N/A,N/A,True
BKG-007728,susan white,jimmytaylor@gmail.com,1030,new york,2024-08-07,2024-12-20,135,427.18,57669.3,Unpaid,6,False
BKG-003952,RICKY BAKER,rhawkins@butler.com,1022,Los Angeles,21/10/2023,2024-12-01,407,435.13,177097.91,Paid,5,False
BKG-000309,Micheal Parks,william28@gmail.com,1028,LA,2023-12-06,2024-02-19,75,493.0,36975.0,paid,-1,Yes
BKG-014185,laura roberts,,1037,New York,2023-12-09,05-28-2024,171,115.76,19794.96,pending,6,y
BKG-001149,MICHAEL WALTERS,angelaboyer@morris.com,1013,los angeles,2025-02-06,2025-05-14,97,258.44,25068.68,N/A,,TRUE
BKG-002517,Donald Bryan,ibrown@carter-daniels.com,1100,nyc,2023-09-25,2023-10-05,seven,93.29,error,Unpaid,,TRUE
BKG-015288,  Derrick Garcia  ,petersonmatthew@cervantes.info,1008,New York,2023-10-30,2024-12-10,407,443.39,180459.72999999998,pending,6,True
BKG-015453,,xvelez@gmail.com,1047,SF,2024-03-09,2024-07-08,121,202.53,24506.13,PENDING,-1,y
BKG-002128,,elindsey@bryant.net,1040,San Fran,2023-12-26,2024-11-18,328,245.29,80455.12,paid,-1,n
BKG-000702,kelly young,oduran@riley-miller.com,1020,LA,2025-04-03,04-06-2025,3,333.0,999.0,Paid,-1,No
BKG-004866,bradley reeves jr.,nancy66@brown-rhodes.org,1062,new york,2023-06-20,2024-07-20,396,181.31,71798.76,PENDING,,TRUE
BKG-003674,GEORGE NELSON,ericksontonya@key.com,1041,NYC,2024-12-18,2024-12-19,1,214.72,214.72,Paid,,n
BKG-003842,  Joseph Smith  ,deborah57@guzman-osborne.com,1004,San Fran,2025-02-25,2025-03-06,9,362.73,3264.57,N/A,6,TRUE
BKG-012295,,guerrerosarah@gmail.com,1052,San Francisco,2023-05-15,2023-11-05,174,497.09,86493.65999999999,PENDING,6,n
BKG-018263,  Lisa Thompson  ,jwong@hotmail.com,1057,new york,2024-06-11,2025-05-19,342,77.86,26628.12,,N/A,0
BKG-001111,Danny Simmons,breannasaunders@hotmail.com,1032,San Francisco,2024-04-11,2024-09-13,155,52.24,8097.200000000001,pending,-1,False
BKG-012674,,mark72@short.com,1100,nyc,2024-01-12,2024-06-02,142,322.38,45777.96,pending,6,n
BKG-009616,ernest simmons,ygutierrez@vasquez-rocha.com,1082,LA,2024-05-29,2025-05-20,356,179.47,63891.32,PENDING,,0
BKG-017393,steven perez,lisa08@yahoo.com,1084,SF,2024-03-31,2024-08-25,147,426.32,62669.04,paid,1,n
BKG-000637,samuel martin,deborah21@yahoo.com,1064,Los Angeles,2024-05-07,2025-03-14,311,446.62,138898.82,pending,N/A,True
BKG-008440,  Jeffrey Kim DDS  ,frank10@sims.biz,1031,LA,2025-02-19,2025-03-03,12,260.49,3125.88,Paid,N/A,1
BKG-002406,,brianparker@cole.com,1042,Los Angeles,2024-09-24,2024-11-01,38,226.43,8604.34,Paid,-1,0
BKG-009500,CHRISTOPHER LEWIS,,1057,San Fran,2024-10-20,2024-12-12,53,360.76,19120.28,paid,,TRUE
BKG-006746,Carrie Phillips,oross@hotmail.com,1000,NYC,2023-07-24,2024-05-12,293,337.37,98849.41,N/A,6,1
BKG-008888,paul white,jenniferpierce@hotmail.com,1029,nyc,2023-10-03,2024-02-04,124,185.32,22979.68,pending,-1,TRUE
BKG-014097,,brandon45@ramirez-conrad.com,1052,San Fran,2023-11-19,2024-12-02,379,353.24,133877.96,pending,-1,y
BKG-002228,DOUGLAS NELSON,richard85@mcdaniel.com,1022,NYC,2024-05-31,2025-02-01,246,154.88,38100.479999999996,PENDING,1,y
BKG-010154,  Paul Hall  ,nancy30@hess-rodriguez.com,1046,nyc,2024-11-22,2024-11-30,8,423.66,3389.28,,-1,TRUE
BKG-013710,RAYMOND STANLEY,mcintoshadam@douglas.net,1062,NYC,2023-10-01,2025-03-27,-1,180.82,-180.82,,-1,0
BKG-012259,alexis santiago,kturner@sharp-brown.org,1024,LA,2023-07-13,2025-04-12,639,263.96,168670.43999999997,pending,6,False
BKG-005612,patricia white,gary90@morton.com,1062,los angeles,2023-12-03,2024-10-04,306,117.69,36013.14,paid,N/A,y
BKG-016251,  Kristine Diaz  ,jonesrobert@garcia.com,1006,new york,2023-11-14,2024-08-11,271,453.74,122963.54000000001,paid,,0
BKG-005455,CHRISTOPHER TAYLOR,rodriguezroberta@gmail.com,1098,San Francisco,2024-01-26,2024-09-18,236,220.39,52012.03999999999,Paid,6,True
BKG-007879,  Luis Gibson  ,franklinkelly@hotmail.com,1047,new york,2023-07-15,2024-05-09,299,177.0,52923.0,Unpaid,,1
BKG-007686,VANESSA HARRIS,briannadixon@hernandez-patterson.com,1059,San Francisco,2024-06-02,02-16-2025,259,373.97,96858.23000000001,Unpaid,6,FALSE
BKG-000070,Jennifer Hodges,qmiller@wilson-barton.net,1095,San Fran,2025-01-21,2025-01-21,0,153.55,0.0,Unpaid,-1,1
BKG-007878,Luis Garcia,taylor55@little.biz,1003,NYC,2024-06-21,2024-07-11,20,406.62,8132.4,pending,N/A,0
BKG-005768,,kruegermichelle@hotmail.com,1018,San Fran,2023-11-03,2024-03-22,140,459.09,64272.6,Paid,,No
BKG-001178,,donaldsanchez@scott.com,1013,NYC,2023-09-28,2025-02-16,507,114.45,58026.15,Paid,-1,No
BKG-012484,  Denise Perez  ,davidcooper@roberson.com,1043,San Francisco,2023-10-12,2024-07-14,276,153.46,42354.96,pending,6,0
BKG-014945,Julia Small,davidgreen@gmail.com,1041,nyc,2023-11-02,05-12-2025,557,209.01,116418.56999999999,pending,6,0
BKG-019564,BRIAN GONZALEZ,xrogers@gmail.com,1051,Los Angeles,2023-07-06,2024-09-02,424,,error,Paid,-1,TRUE
BKG-012416,  Thomas Watson  ,berrytiffany@yahoo.com,1062,NYC,2024-02-10,2025-02-16,372,59.03,21959.16,N/A,3,y
BKG-002010,RHONDA MORRIS,joseph96@hotmail.com,1013,new york,2024-01-31,08-11-2024,193,189.83,36637.19,PENDING,6,n
BKG-009568,  Jack Mann  ,gcabrera@smith.com,1084,NYC,2023-12-26,2025-04-16,477,63.55,30313.35,Unpaid,N/A,Yes
BKG-017080,,brittany07@sharp.com,1003,new york,2023-09-20,2023-12-07,78,198.72,15500.16,pending,6,TRUE
